Date,Open,High,Low,Close,Volume
2/3/2020 16:00:00,61.13,61.46,59.65,61.08,3706758
2/4/2020 16:00:00,61.92,64.33,61.15,63.56,4618990
2/5/2020 16:00:00,64.21,64.8,60.06,61.82,3998594
2/6/2020 16:00:00,61.6,62.98,60.18,62.19,2259841
2/7/2020 16:00:00,62,63.72,61.82,62.09,3055678
2/10/2020 16:00:00,62.33,63.86,61.45,63.3,3877454
2/11/2020 16:00:00,66,66.84,63.66,65.19,7978151
2/12/2020 16:00:00,65.19,65.5,62.72,65.08,5448316
2/13/2020 16:00:00,64.25,66.2,64.13,65.31,4124467
2/14/2020 16:00:00,65.81,65.83,63.87,64.85,4202496
2/18/2020 16:00:00,65,66.28,64.55,66.04,4326970
2/19/2020 16:00:00,66.63,67.56,65.61,66.03,5306912
2/20/2020 16:00:00,65.7,65.98,60.03,63.38,6179145
2/21/2020 16:00:00,62.58,62.64,59.26,60.93,4629137
2/24/2020 16:00:00,56.4,59.25,56.02,58.08,4638814
2/25/2020 16:00:00,59.5,59.79,56.06,57.74,5337941
2/26/2020 16:00:00,58.39,60.26,57.51,58.46,4429001
2/27/2020 16:00:00,56.15,59.45,54.35,57.5,4874094
2/28/2020 16:00:00,55.6,60.02,55.5,59.64,4450477
3/2/2020 16:00:00,60.2,60.97,58,59.13,4013660
3/3/2020 16:00:00,59.61,60.73,55.01,56.48,4071468
3/4/2020 16:00:00,57.18,58.08,56.06,57.2,2320969
3/5/2020 16:00:00,56.08,57.44,54.55,55.92,3212544
3/6/2020 16:00:00,54.24,54.87,50.36,51.96,5119948
3/9/2020 16:00:00,46.81,48.89,45.65,45.74,5816707
3/10/2020 16:00:00,48.47,48.47,45,46.91,4569922
3/11/2020 16:00:00,45.96,46.3,42.23,42.85,5395728
3/12/2020 16:00:00,38.6,40.2,35.98,37.82,6636462
3/13/2020 16:00:00,39.9,40.08,36.59,39.55,5015228
3/16/2020 16:00:00,36,36,32.12,33.01,6816301
3/17/2020 16:00:00,33.93,38.3,31.95,38.01,5664702
3/18/2020 16:00:00,35.76,41.47,35.5,38.63,6358453
3/19/2020 16:00:00,40.43,44.49,38.2,41.74,7442733
3/20/2020 16:00:00,49.96,51.97,46.81,49.01,14253612
3/23/2020 16:00:00,46.24,53,46.01,51.45,11127193
3/24/2020 16:00:00,54.92,58.65,54.28,57.33,8087964
3/25/2020 16:00:00,56,59.5,55.6,55.78,5517240
3/26/2020 16:00:00,55.84,59.1,55.04,58.64,5840860
3/27/2020 16:00:00,57.02,59.87,56.02,58.79,3826133
3/30/2020 16:00:00,58.81,59.83,56.27,57.72,4449457
3/31/2020 16:00:00,57.03,60.03,55.26,55.68,4925797
4/1/2020 16:00:00,54,56.55,53.53,54.58,3113910
4/2/2020 16:00:00,54.51,56.92,54.11,56.69,3058704
4/3/2020 16:00:00,55.85,59.25,55.85,57.82,4555900
4/6/2020 16:00:00,59.08,60.53,58.66,59.07,5008134
4/7/2020 16:00:00,59.45,61.3,57.75,59.6,7472839
4/8/2020 16:00:00,59.65,60.88,59.05,60.32,4337540
4/9/2020 16:00:00,60.48,60.79,57.5,58.15,3752874
4/13/2020 16:00:00,58,59.37,57.36,58.77,2867117
4/14/2020 16:00:00,59.99,62,58.5,60.89,6485718
4/15/2020 16:00:00,59.34,62.64,58.73,61.82,4196854
4/16/2020 16:00:00,62,64.45,61.54,63.45,5002061
4/17/2020 16:00:00,64.46,65.62,63.25,64.74,4139739
4/20/2020 16:00:00,64.87,70.2,64.39,68.43,6529901
4/21/2020 16:00:00,68.66,70.5,62.77,66.07,6950252
4/22/2020 16:00:00,67.67,69.31,67.23,68.07,3734368
4/23/2020 16:00:00,68.06,69.96,68,68.91,3064956
4/24/2020 16:00:00,69,74.65,68.9,72,9725058
4/27/2020 16:00:00,73,75,72.02,73.6,4360219
4/28/2020 16:00:00,74,74.71,68.39,70.13,4634072
4/29/2020 16:00:00,71,71.6,68.19,69.28,6111394
4/30/2020 16:00:00,69.28,69.28,67.12,67.66,2216753
5/1/2020 16:00:00,66.28,70.19,65.8,69.21,2997771
5/4/2020 16:00:00,68.35,73.67,67.81,73.43,3899618
5/5/2020 16:00:00,74.27,75,70.88,71.59,3743180
5/6/2020 16:00:00,71.94,73.62,69.32,72.44,4492886
5/7/2020 16:00:00,74,76.75,73.66,75.49,5661630
5/8/2020 16:00:00,76.55,77.96,75,76.7,3464212
5/11/2020 16:00:00,77.05,78.35,76.15,76.23,2418245
5/12/2020 16:00:00,77,80.63,75.31,76.15,4514351
5/13/2020 16:00:00,77.86,79.3,73.12,76.57,4333098
5/14/2020 16:00:00,76,77.4,74.53,77.14,3322230
5/15/2020 16:00:00,77.5,80.29,76.33,77.14,3292902
5/18/2020 16:00:00,78.11,78.99,75.78,76.1,2869357
5/19/2020 16:00:00,76.53,79.58,76.5,78.55,2675401
5/20/2020 16:00:00,80.72,81.74,79.15,80.97,3564140
5/21/2020 16:00:00,81.62,81.87,78.81,80.6,2072322
5/22/2020 16:00:00,81,82.7,80,82.22,2823015
5/26/2020 16:00:00,83.39,83.4,77.95,79.35,4122386
5/27/2020 16:00:00,79,79,71.51,77.99,7021299
5/28/2020 16:00:00,78.2,82.28,78,79.5,3816778
5/29/2020 16:00:00,83.19,88,81.2,87.81,13487761
6/1/2020 16:00:00,90.56,95.8,90.21,94.84,12028839
6/2/2020 16:00:00,96.59,96.8,90.03,92.25,12883326
6/3/2020 16:00:00,99.98,103.8,95.6,98.1,21051536
6/4/2020 16:00:00,94.23,98.49,91.83,95.98,16371219
6/5/2020 16:00:00,92.73,95.98,88.87,93.93,9600631
6/8/2020 16:00:00,93.87,97.5,93.62,95.43,7482362
6/9/2020 16:00:00,96,96.88,93.62,93.9,4351106
6/10/2020 16:00:00,95,97.74,94.33,97.22,5816775
6/11/2020 16:00:00,94.85,100.12,94.22,95.04,8323151
6/12/2020 16:00:00,97.99,97.99,91.05,93.12,6452416
6/15/2020 16:00:00,92.65,100,91.5,99.02,9025336
6/16/2020 16:00:00,100,101.68,94.69,101.04,9814259
6/17/2020 16:00:00,101.64,101.74,97.77,98.69,7637680
6/18/2020 16:00:00,98.18,101.87,97.86,101.61,9565135
6/19/2020 16:00:00,103,104.89,100.64,101.08,10744141
6/22/2020 16:00:00,101.34,105.56,100.26,105.02,8418191
6/23/2020 16:00:00,105.8,107.3,103.15,104.27,8600862
6/24/2020 16:00:00,103.83,106.1,100.5,103.7,4958050
6/25/2020 16:00:00,103.8,108.34,103.64,105.71,6112378
